pageid,pagetitle,label,revisionid,timestamp,comment,type,editentity,parentid
126,Q30,United States of America,4098,2016-11-09T17:20:51Z,b'/* undo:0||404444221|\xd8\xaf\xd9\x8a\xd9\x81\xd9\x8a\xd8\xaf \xd8\xb9\xd8\xa7\xd8\xaf\xd9\x84 \xd9\x88\xd9\x87\xd8\xa8\xd8\xa9 \xd8\xae\xd9\x84\xd9\x8a\xd9\x84 2 */ mauvaise propri\xc3\xa9t\xc3\xa9',undo,,404444221
126,Q30,United States of America,158267,2016-11-10T22:44:39Z,"b""/* clientsitelink-update:0|ladwiki|ladwiki:Estatos Unitos de Amerika|ladwiki:Estatos Unitos d'Amerika */""",update,sitelink,404590019
126,Q30,United States of America,158267,2016-11-10T22:46:54Z,"b""/* clientsitelink-update:0|ladwiki|ladwiki:Estatos Unitos d'Amerika|ladwiki:Estatos Unitos de Amerika */""",update,sitelink,405409962
126,Q30,United States of America,158267,2016-11-10T22:52:00Z,b'/* wbsetsitelink-set:1|ladwiki */ Estados Unidos de Amerika',set,sitelink,405410686
126,Q30,United States of America,207913,2016-11-12T13:16:19Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P6]]: [[Q76]]',update,claim,405412255
126,Q30,United States of America,207913,2016-11-12T13:17:26Z,b'/* wbsetclaim-create:2||1 */ [[Property:P6]]: [[Q22686]]',create,claim,406195891
126,Q30,United States of America,207913,2016-11-12T13:17:40Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P6]]: [[Q22686]]',update,claim,406196434
126,Q30,United States of America,207913,2016-11-12T13:18:15Z,b'/* wbsetclaim-update:2||1|3 */ [[Property:P6]]: [[Q22686]]',update,claim,406196548
126,Q30,United States of America,658693,2016-11-14T11:08:10Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1813]]: \xd0\xa1\xd0\xa8\xd0\x90',create,claim,406196821
126,Q30,United States of America,283910,2016-11-19T15:46:08Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P37]]: no value',update,claim,407252591
126,Q30,United States of America,283910,2016-11-19T15:47:29Z,b'/* wbsetclaim-update:2||1 */ [[Property:P37]]: [[Q1860]]',update,claim,409386175
126,Q30,United States of America,21583,2016-11-30T09:13:19Z,b'/* wbsetsitelink-set:1|ptwikinews */ Categoria:Estados Unidos',set,sitelink,409386480
126,Q30,United States of America,201849,2016-12-03T07:47:54Z,"b'/* wbsetsitelink-add:1|fiwikivoyage */ Yhdysvallat, #quickstatements'",add,sitelink,412546696
126,Q30,United States of America,1787661,2016-12-03T16:18:57Z,b'/* wbsetclaim-update:2||1 */ [[Property:P1081]]: 0.826',update,claim,413392998
126,Q30,United States of America,1787661,2016-12-03T16:19:11Z,b'/* wbsetclaim-update:2||1 */ [[Property:P1081]]: 0.841',update,claim,413582466
126,Q30,United States of America,1787661,2016-12-03T16:19:23Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.859',create,claim,413582543
126,Q30,United States of America,1787661,2016-12-03T16:19:34Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.876',create,claim,413582610
126,Q30,United States of America,1787661,2016-12-03T16:19:47Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.883',create,claim,413582685
126,Q30,United States of America,1787661,2016-12-03T16:19:58Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.897',create,claim,413582759
126,Q30,United States of America,1787661,2016-12-03T16:20:09Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.909',create,claim,413582828
126,Q30,United States of America,1787661,2016-12-03T16:20:23Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.911',create,claim,413582894
126,Q30,United States of America,1787661,2016-12-03T16:20:36Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.912',create,claim,413582985
126,Q30,United States of America,1787661,2016-12-03T16:20:48Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.913',create,claim,413583064
126,Q30,United States of America,1787661,2016-12-03T16:20:59Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.915',create,claim,413583135
126,Q30,United States of America,1787661,2016-12-03T16:21:10Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.915',update,claim,413583201
126,Q30,United States of America,1787661,2016-12-03T16:21:15Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.913',update,claim,413583268
126,Q30,United States of America,1787661,2016-12-03T16:21:19Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.912',update,claim,413583299
126,Q30,United States of America,1787661,2016-12-03T16:21:22Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.911',update,claim,413583327
126,Q30,United States of America,1787661,2016-12-03T16:21:30Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.909',update,claim,413583345
126,Q30,United States of America,1787661,2016-12-03T16:21:35Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.883',update,claim,413583399
126,Q30,United States of America,1787661,2016-12-03T16:21:39Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.859',update,claim,413583435
126,Q30,United States of America,8197,2016-12-07T11:25:36Z,b'/* wbsetclaim-update:2||1 */ [[Property:P1081]]: 0.841',update,claim,413583460
126,Q30,United States of America,8197,2016-12-07T11:25:39Z,b'/* wbsetclaim-update:2||1 */ [[Property:P1081]]: 0.915',update,claim,414728314
126,Q30,United States of America,17437,2016-12-08T11:23:47Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1451]]: In God We Trust',update,claim,414728325
126,Q30,United States of America,17437,2016-12-08T11:24:10Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1451]]: E Pluribus Unum',update,claim,414869621
126,Q30,United States of America,17437,2016-12-08T11:53:19Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1549]]: estatunidenc',create,claim,414869704
126,Q30,United States of America,17437,2016-12-08T11:53:31Z,b'/* wbremoveclaims-remove:1| */ [[Property:P1549]]: estatunidenc',remove,claim,414876747
126,Q30,United States of America,17437,2016-12-08T11:59:33Z,"b'/* wbsetaliases-remove:3|ca */ EE.UU., EE. UU., EE.UU'",remove,aliase,414876799
126,Q30,United States of America,17437,2016-12-08T11:59:52Z,b'/* wbsetaliases-remove:1|ca */ EEUU',remove,aliase,414878926
126,Q30,United States of America,17437,2016-12-08T17:57:03Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P1451]]: In God We Trust',update,claim,414879045
126,Q30,United States of America,27480,2016-12-08T22:26:13Z,b'/* wbsetclaim-create:2||1 */ [[Property:P530]]: [[Q1050]]',create,claim,414956263
126,Q30,United States of America,15584,2016-12-11T16:07:50Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1549]]: estatunidenca',create,claim,414997058
126,Q30,United States of America,15584,2016-12-11T16:08:03Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1549]]: estatunidenc',update,claim,415702813
126,Q30,United States of America,15584,2016-12-11T16:08:30Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1549]]: estatunidenca',update,claim,415702865
126,Q30,United States of America,15584,2016-12-11T16:08:40Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1549]]: nord-americ\xc3\xa0',create,claim,415702962
126,Q30,United States of America,15584,2016-12-11T16:08:53Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1549]]: nord-americana',create,claim,415703000
126,Q30,United States of America,15584,2016-12-11T16:09:07Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1549]]: nord-americana',update,claim,415703052
126,Q30,United States of America,15584,2016-12-11T16:09:18Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1549]]: nord-americ\xc3\xa0',update,claim,415703104
126,Q30,United States of America,40628,2016-12-11T23:28:30Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1813]]: EUA',create,claim,415703141
126,Q30,United States of America,40628,2016-12-12T23:58:14Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1705]]: United States of America',create,claim,415806249
126,Q30,United States of America,40628,2016-12-14T23:12:01Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1451]]: Confiem en D\xc3\xa9u',create,claim,416016603
126,Q30,United States of America,40628,2016-12-14T23:12:33Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1451]]: De molts, un'",create,claim,416401350
126,Q30,United States of America,236270,2016-12-16T11:00:59Z,b'/* wbsetclaim-update:2||1 */ [[Property:P41]]: 45 Star US Flag.svg',update,claim,416401508
126,Q30,United States of America,236270,2016-12-16T11:02:44Z,b'/* undo:0||416974225|Celest */',undo,,416974225
126,Q30,United States of America,5899,2016-12-20T16:51:32Z,"b'/* wbsetlabeldescriptionaliases:3|hsb */ Zjedno\xc4\x87ene staty Ameriki, stat w sewjernej Americe, USA'",,label,416974729
126,Q30,United States of America,260356,2016-12-21T14:52:03Z,"b""/* wbsetdescription-add:1|tr */ Kuzey Amerika'da bulunan federal cumhuriyet""",add,description,418372616
126,Q30,United States of America,260356,2016-12-21T14:52:07Z,"b'/* wbsetaliases-add:3|tr */ ABD, Amerika, A.B.D.'",add,aliase,418515784
126,Q30,United States of America,2749719,2016-12-21T20:08:17Z,b'/* wbsetsitelink-add:1|tumwiki */ United States',add,sitelink,418515790
126,Q30,United States of America,609373,2016-12-23T14:21:52Z,b'/* wbsetclaim-update:2||1|3 */ [[Property:P6]]: [[Q76]]',update,claim,418571176
126,Q30,United States of America,59184,2016-12-23T18:47:30Z,b'/* clientsitelink-update:0|cewiki|cewiki:\xd0\x90\xd0\xbc\xd0\xb5\xd1\x80\xd0\xb8\xd0\xba\xd0\xb8\xd0\xbd \xd0\xa6\xd1\x85\xd1\x8c\xd0\xb0\xd0\xbd\xd0\xb0\xd1\x82\xd0\xbe\xd1\x8c\xd1\x85\xd0\xbd\xd0\xb0 \xd0\xa8\xd1\x82\xd0\xb0\xd1\x82\xd0\xb0\xd1\x88|cewiki:\xd0\x90\xd0\xbc\xd0\xb5\xd1\x80\xd0\xb8\xd0\xba\xd0\xb8\xd0\xbd \xd0\xa6\xd1\x85\xd1\x8c\xd0\xb0\xd1\x8c\xd0\xbd\xd0\xb0\xd1\x82\xd0\xbe\xd1\x8c\xd1\x85\xd0\xbd\xd0\xb0 \xd0\xa8\xd1\x82\xd0\xb0\xd1\x82\xd0\xb0\xd1\x88 */',update,sitelink,419172074
126,Q30,United States of America,59184,2016-12-23T20:06:03Z,b'/* wbsetlabel-set:1|ce */ \xd0\x90\xd0\xbc\xd0\xb5\xd1\x80\xd0\xb8\xd0\xba\xd0\xb8\xd0\xbd \xd0\xa6\xd1\x85\xd1\x8c\xd0\xb0\xd1\x8c\xd0\xbd\xd0\xb0\xd1\x82\xd0\xbe\xd1\x8c\xd1\x85\xd0\xbd\xd0\xb0 \xd0\xa8\xd1\x82\xd0\xb0\xd1\x82\xd0\xb0\xd1\x88',set,label,419284585
126,Q30,United States of America,71094,2016-12-27T11:15:00Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,entity,419309485
126,Q30,United States of America,219527,2016-12-27T16:26:01Z,b'/* wbsetlabel-set:1|en */ United States',set,label,421242784
126,Q30,United States of America,219527,2016-12-27T16:26:06Z,"b'/* wbsetaliases-set:9|en */ USA, America, the States, U.S., U.S.A., US, \xf0\x9f\x87\xba\xf0\x9f\x87\xb8, the US, United States of America'",set,aliase,421329405
126,Q30,United States of America,2163166,2016-12-28T05:22:28Z,b'/* wbsetaliases-add:1|ru */ \xd0\xa1\xd0\xbe\xd0\xb5\xd0\xb4\xd0\xb8\xd0\xbd\xd1\x91\xd0\xbd\xd0\xbd\xd1\x8b\xd0\xb5 \xd0\xa8\xd1\x82\xd0\xb0\xd1\x82\xd1\x8b \xd0\x90\xd0\xbc\xd0\xb5\xd1\x80\xd0\xb8\xd0\xba\xd0\xb8',add,aliase,421329426
126,Q30,United States of America,2163166,2016-12-28T05:22:50Z,b'/* undo:0||421438876|\xd0\xa0\xd0\xb0\xd0\xbc\xd0\xbc\xd0\xbe\xd0\xbd */',undo,,421438876
126,Q30,United States of America,16474,2016-12-28T14:52:37Z,b'/* wbmergeitems-from:0||Q28064696 */ [[MediaWiki:Gadget-Merge.js|merge.js]]',merge,mergeitems,421438978
126,Q30,United States of America,26459,2016-12-28T17:59:00Z,"b'/* wbsetaliases-add:3|eu */ Estatu Batuak, AEB, USA'",add,aliase,421627820
126,Q30,United States of America,26459,2016-12-28T18:23:46Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1549]]: estatubatuar',create,claim,421676471
126,Q30,United States of America,1659,2016-12-30T12:45:16Z,b'/* undo:0||421329405|Nikkimaria */ not sure why this would be changed',undo,,421680744
126,Q30,United States of America,219527,2016-12-30T14:35:01Z,b'/* restore:0||421680744|Asierog */ most common label in English is most appropriate for this field',restore,label,422546660
126,Q30,United States of America,734026,2016-12-30T16:42:24Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3222]]: united-states, The Distributed Game (2): Mix'n'match game #distributed-game""",create,claim,422612570
126,Q30,United States of America,1659,2017-01-01T12:28:29Z,b'/* undo:0||422612570|Nikkimaria */ proper name please',undo,,422656483
126,Q30,United States of America,128369,2017-01-05T07:56:13Z,b'/* clientsitelink-update:0|aswiki|aswiki:\xe0\xa6\x86\xe0\xa6\xae\xe0\xa7\x87\xe0\xa7\xb0\xe0\xa6\xbf\xe0\xa6\x95\xe0\xa6\xbe \xe0\xa6\xaf\xe0\xa7\x81\xe0\xa6\x95\xe0\xa7\x8d\xe0\xa6\xa4\xe0\xa7\xb0\xe0\xa6\xbe\xe0\xa6\xb7\xe0\xa7\x8d\xe0\xa6\x9f\xe0\xa7\x8d\xe0\xa7\xb0|aswiki:\xe0\xa6\x85\xe0\xa6\xbe\xe0\xa6\xae\xe0\xa7\x87\xe0\xa7\xb0\xe0\xa6\xbf\xe0\xa6\x95\xe0\xa6\xbe \xe0\xa6\xaf\xe0\xa7\x81\xe0\xa6\x95\xe0\xa7\x8d\xe0\xa6\xa4\xe0\xa7\xb0\xe0\xa6\xbe\xe0\xa6\xb7\xe0\xa7\x8d\xe0\xa6\x9f\xe0\xa7\x8d\xe0\xa7\xb0 */',update,sitelink,423156662
126,Q30,United States of America,288472,2017-01-07T06:22:13Z,b'',,,424416150
126,Q30,United States of America,288472,2017-01-07T06:23:59Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1335]]: 65\xc2\xb038\'16.4""N, 168\xc2\xb07\'5.9""W'",create,claim,425206561
126,Q30,United States of America,288472,2017-01-07T06:25:35Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1332]]: 71\xc2\xb023\'12.8""N, 156\xc2\xb028\'31.8""W'",create,claim,425207728
126,Q30,United States of America,288472,2017-01-07T06:27:11Z,b'/* undo:0||425208763|Tohaomg */',undo,,425208763
126,Q30,United States of America,288472,2017-01-07T06:29:14Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1334]]: 44\xc2\xb048\'55.4""N, 66\xc2\xb057\'0.0""W'",create,claim,425209720
126,Q30,United States of America,288472,2017-01-07T06:31:24Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1333]]: 25\xc2\xb050\'13.6""N, 97\xc2\xb023\'41.3""W'",create,claim,425210686
126,Q30,United States of America,288472,2017-01-07T06:45:06Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P1332]]: 71\xc2\xb023\'12.8""N, 156\xc2\xb028\'31.8""W'",remove,claim,425211994
126,Q30,United States of America,533014,2017-01-08T12:16:16Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3422]]: 99404, #quickstatements'",create,claim,425220342
126,Q30,United States of America,14078,2017-01-09T17:09:36Z,b'/* wbsetaliases-add:1|ru */ \xd0\xa1\xd0\xbe\xd0\xb5\xd0\xb4\xd0\xb8\xd0\xbd\xd1\x91\xd0\xbd\xd0\xbd\xd1\x8b\xd0\xb5 \xd0\x93\xd0\xbe\xd1\x81\xd1\x83\xd0\xb4\xd0\xb0\xd1\x80\xd1\x81\xd1\x82\xd0\xb2\xd0\xb0 \xd0\x90\xd0\xbc\xd0\xb5\xd1\x80\xd0\xb8\xd0\xba\xd0\xb8',add,aliase,425597855
126,Q30,United States of America,14078,2017-01-09T17:12:58Z,"b'/* wbcreateclaim-create:1| */ [[Property:P421]]: [[Q4816926]], Added via [[Wikidata:Primary sources tool]]'",create,claim,425993667
126,Q30,United States of America,125965,2017-01-10T09:17:10Z,"b'/* wbsetsitelink-set-both:2|hakwiki */ M\xc3\xae-koet, [[Q17437796]]'",set,sitelink,425994357
126,Q30,United States of America,2123122,2017-01-10T14:48:49Z,"b'/* wbsetaliases-add:2|hr */ Sjedinjene Dr\xc5\xbeave, Ameri\xc4\x8dke savezne dr\xc5\xbeave'",add,aliase,426271246
126,Q30,United States of America,2123122,2017-01-10T14:52:03Z,b'/* wbsetdescription-add:1|hr */ savezna republika u sredi\xc5\xa1njoj Sjevernoj Americi',add,description,426406284
126,Q30,United States of America,2715833,2017-01-11T13:22:41Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1813]]: VS',create,claim,426407934
126,Q30,United States of America,609373,2017-01-12T08:23:23Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1549]]: United States',create,claim,427073410
126,Q30,United States of America,609373,2017-01-12T08:23:52Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1813]]: America',create,claim,427594405
126,Q30,United States of America,609373,2017-01-12T08:24:05Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1813]]: United States',create,claim,427594632
126,Q30,United States of America,14078,2017-01-12T15:30:45Z,"b'/* wbcreateclaim-create:1| */ [[Property:P421]]: [[Q2085376]], Added via [[Wikidata:Primary sources tool]]'",create,claim,427594749
126,Q30,United States of America,14078,2017-01-12T15:31:05Z,"b'/* wbcreateclaim-create:1| */ [[Property:P421]]: [[Q2086913]], Added via [[Wikidata:Primary sources tool]]'",create,claim,427784529
126,Q30,United States of America,14078,2017-01-12T15:34:50Z,"b'/* wbcreateclaim-create:1| */ [[Property:P421]]: [[Q3238805]], Added via [[Wikidata:Primary sources tool]]'",create,claim,427784725
126,Q30,United States of America,14078,2017-01-12T15:35:08Z,"b'/* wbcreateclaim-create:1| */ [[Property:P421]]: [[Q3134980]], Added via [[Wikidata:Primary sources tool]]'",create,claim,427786832
126,Q30,United States of America,14078,2017-01-12T15:35:26Z,"b'/* wbcreateclaim-create:1| */ [[Property:P421]]: [[Q3446496]], Added via [[Wikidata:Primary sources tool]]'",create,claim,427786950
126,Q30,United States of America,14078,2017-01-12T15:38:18Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 17,069,453\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427787118
126,Q30,United States of America,14078,2017-01-12T15:38:21Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1840, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427788101
126,Q30,United States of America,14078,2017-01-12T15:39:00Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 9,638,453\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427788124
126,Q30,United States of America,14078,2017-01-12T15:39:03Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1820, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427788394
126,Q30,United States of America,14078,2017-01-12T15:39:33Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 39,818,449\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427788419
126,Q30,United States of America,14078,2017-01-12T15:39:37Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1870, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427788628
126,Q30,United States of America,14078,2017-01-12T15:39:56Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 50,189,209\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427788639
126,Q30,United States of America,14078,2017-01-12T15:40:00Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1880, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427788738
126,Q30,United States of America,14078,2017-01-12T15:41:31Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 76,094,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427788751
126,Q30,United States of America,14078,2017-01-12T15:41:35Z,b'',,,427789410
126,Q30,United States of America,14078,2017-01-12T15:41:39Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 76,094,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427789446
126,Q30,United States of America,14078,2017-01-12T15:42:03Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 76,212,168\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427789482
126,Q30,United States of America,14078,2017-01-12T15:42:06Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1900, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427789601
126,Q30,United States of America,14078,2017-01-12T15:42:41Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 77,584,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427789612
126,Q30,United States of America,14078,2017-01-12T15:42:44Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1901, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427789750
126,Q30,United States of America,14078,2017-01-12T15:42:47Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 77,584,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427789772
126,Q30,United States of America,14078,2017-01-12T15:43:20Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 79,163,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427789794
126,Q30,United States of America,14078,2017-01-12T15:43:24Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1902, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427789984
126,Q30,United States of America,14078,2017-01-12T15:43:28Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 79,163,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427790003
126,Q30,United States of America,14078,2017-01-12T15:43:50Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 80,632,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427790035
126,Q30,United States of America,14078,2017-01-12T15:43:54Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1903, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427790126
126,Q30,United States of America,14078,2017-01-12T15:48:14Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 80,632,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427790142
126,Q30,United States of America,14078,2017-01-12T15:48:40Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 82,166,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427792085
126,Q30,United States of America,14078,2017-01-12T15:48:43Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1904, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427792244
126,Q30,United States of America,14078,2017-01-12T15:49:19Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 82,166,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427792272
126,Q30,United States of America,14078,2017-01-12T15:49:23Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1904, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427792584
126,Q30,United States of America,14078,2017-01-12T15:49:49Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 82,166,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427792623
126,Q30,United States of America,14078,2017-01-12T15:49:52Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1904, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427792873
126,Q30,United States of America,14078,2017-01-12T15:50:22Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 82,166,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427792902
126,Q30,United States of America,14078,2017-01-12T15:50:27Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1904, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427793147
126,Q30,United States of America,14078,2017-01-12T15:51:23Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P1082]]: 82,166,000\xc2\xb10'",remove,claim,427793190
126,Q30,United States of America,14078,2017-01-12T15:51:31Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P1082]]: 82,166,000\xc2\xb10'",remove,claim,427793772
126,Q30,United States of America,14078,2017-01-12T15:51:39Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P1082]]: 82,166,000\xc2\xb10'",remove,claim,427793855
126,Q30,United States of America,14078,2017-01-12T15:52:25Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 82,166,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427793931
126,Q30,United States of America,14078,2017-01-12T15:52:28Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1904, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427794387
126,Q30,United States of America,14078,2017-01-12T15:54:15Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 85,450,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427794415
126,Q30,United States of America,14078,2017-01-12T15:54:18Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1906, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427795247
126,Q30,United States of America,14078,2017-01-12T15:54:51Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 85,450,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427795262
126,Q30,United States of America,14078,2017-01-12T15:55:12Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P1082]]: 82,166,000\xc2\xb10'",remove,claim,427795438
126,Q30,United States of America,14078,2017-01-12T15:55:30Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 82,166,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427795563
126,Q30,United States of America,14078,2017-01-12T15:56:47Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 87,008,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427795661
126,Q30,United States of America,14078,2017-01-12T15:56:51Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1907, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427796439
126,Q30,United States of America,14078,2017-01-12T15:56:55Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 87,008,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427796481
126,Q30,United States of America,14078,2017-01-12T15:57:17Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 88,710,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427796523
126,Q30,United States of America,14078,2017-01-12T15:57:20Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1908, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427796740
126,Q30,United States of America,14078,2017-01-12T15:57:24Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 88,710,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427796776
